Name,Year,Genre
Top Spin 4,2011.0,Sports
Resident Evil: Survivor,2000.0,Action
Dynasty Warriors 6,2007.0,Action
Super Trucks Racing,2002.0,Racing
Persona Q: Shadow of the Labyrinth,2014.0,Role-Playing
Godzilla: Destroy All Monsters Melee,2002.0,Fighting
Jeremy McGrath Supercross 2000,2000.0,Racing
Conker: Live And Reloaded,2005.0,Adventure
Silent Hill 3,2003.0,Action
Final Fantasy X/X-2 HD Remaster,2015.0,Role-Playing
Yu-Gi-Oh! The Falsebound Kingdom,2002.0,Strategy
LEGO Rock Band,2009.0,Misc
MLB 10: The Show,2010.0,Sports
Scooby-Doo 2: Monsters Unleashed,2004.0,Action
Power Rangers: Dino Thunder,2004.0,Action
Rhythm Heaven: The Best+,2015.0,Misc
LEGO Racers,1999.0,Racing
Blast Corps,1997.0,Action
Tactics Ogre: Let Us Cling Together,1995.0,Role-Playing
"WarioWare, Inc.: Mega Party Game$",2003.0,Puzzle
Football Manager 2014,2013.0,Sports
Battle Arena Toshinden 2,1995.0,Fighting
Jeopardy!,1997.0,Misc
Two Worlds,2007.0,Role-Playing
Doom 3: Resurrection of Evil,2005.0,Shooter
NCAA Football 09,2008.0,Sports
NBA Live 09,2008.0,Sports
Ratchet & Clank: Into the Nexus,2013.0,Shooter
2014 FIFA World Cup Brazil,2014.0,Sports
London 2012: The Official Video Game of the Olympic Games,2012.0,Sports
NHL 12,2011.0,Sports
Infinite Undiscovery,2008.0,Role-Playing
Super Bomberman 3,1994.0,Puzzle
Command & Conquer: Red Alert Retaliation,1998.0,Strategy
The Sims 2: Apartment Pets,2008.0,Simulation
Star Wars: Obi-Wan,2001.0,Action
Kill.Switch,2003.0,Shooter
Lalaloopsy,2011.0,Simulation
F-14 Tomcat,2001.0,Action
SplashDown,2001.0,Racing
NCAA Football 98,1997.0,Sports
Jade Empire,2005.0,Role-Playing
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",2009.0,Shooter
Prince of Persia: The Forgotten Sands,2010.0,Action
Chocobo's Dungeon 2,1998.0,Role-Playing
Advance Wars,2001.0,Strategy
Hannah Montana: The Movie,2009.0,Adventure
World of Zoo,2009.0,Simulation
Ape Escape: On the Loose,2005.0,Platform
IL-2 Sturmovik: Birds of Prey,2009.0,Simulation
Book of Spells,2012.0,Action
NCAA Football 2001,2000.0,Sports
Mafia,2004.0,Action
Mobile Suit Gundam: Journey to Jaburo,2000.0,Simulation
TimeSplitters 2,2002.0,Shooter
MotionSports,2010.0,Sports
MLB 08: The Show,2008.0,Sports
Classic NES Series: Zelda II: The Adventure of Link,2004.0,Adventure
Fire Emblem: Monsh? no Nazo,1994.0,Role-Playing
Disney's Chicken Little,2005.0,Platform
King Kong,1981.0,Action
Metal Gear Solid: Portable Ops Plus,2007.0,Action
Shrek the Third,2007.0,Action
Test Drive Unlimited 2,,Racing
Moto Racer 2,1997.0,Racing
Halo 2 Multiplayer Map Pack,2005.0,Shooter
Mortal Kombat: Shaolin Monks,2005.0,Action
MX vs. ATV Unleashed: On the Edge,2006.0,Racing
Mario Pinball Land,2004.0,Misc
Mappy,1984.0,Platform
J-League Soccer: Prime Goal,1993.0,Sports
NFL Xtreme,1998.0,Sports
The Sly Collection,2010.0,Platform
One Piece: Pirate Warriors 2,2013.0,Action
Need for Speed: Shift 2 Unleashed,2011.0,Racing
Nintendo Presents: New Style Boutique 2 - Fashion Forward,2015.0,Misc
MX vs. ATV Untamed,2007.0,Racing
The Last Remnant,2008.0,Role-Playing
Frozen: Olaf's Quest,2013.0,Platform
The Sims: Medieval,2011.0,Simulation
Baldur's Gate: Dark Alliance II,2004.0,Role-Playing
Kirby's Dream Collection: Special Edition,2012.0,Action
Star Wars: Masters of Teras Kasi,1997.0,Action
The Last Story,2011.0,Role-Playing
Iron Man,2008.0,Action
Disney Infinity 3.0,2015.0,Action
Mortal Kombat Mythologies: Sub-Zero,1997.0,Fighting
Naruto: Clash of Ninja,2003.0,Fighting
Prince of Persia: The Two Thrones,2005.0,Action
Hot Shots Golf: Open Tee 2,2007.0,Sports
Metro: Last Light,2014.0,Action
Fossil Fighters: Champions,2010.0,Role-Playing
Sniper Elite 3,2014.0,Shooter
Bushido Blade 2,1998.0,Fighting
Suikoden II,1998.0,Role-Playing
Cars: Mater-National Championship,2007.0,Racing
Hidden Objects: Mystery Stories,2009.0,Adventure
Red Steel,2006.0,Shooter
Tourist Trophy: The Real Riding Simulator,2006.0,Racing
.hack//Mutation Part 2,2002.0,Role-Playing
Country Dance,2011.0,Misc
Midway Arcade Treasures 2,2004.0,Misc
100 Classic Books,2008.0,Misc
Unreal Tournament III,2007.0,Shooter
Final Fantasy Crystal Chronicles: Ring of Fates,2007.0,Role-Playing
Return to Castle Wolfenstein: Tides of War,2003.0,Shooter
Lollipop Chainsaw,2012.0,Action
The Darkness,2007.0,Shooter
Street Sk8er,1998.0,Sports
Club Penguin: Elite Penguin Force - Herbert's Revenge,2010.0,Adventure
Contra: Legacy of War,1996.0,Shooter
Fight Night Round 2004,2004.0,Fighting
The Biggest Loser: Challenge,2010.0,Sports
Zaidan Houjin Nippon Kanji Nouryoko Kentei Kyoukai Kounin: KanKen DS,2006.0,Misc
Spice World,1998.0,Action
Star Wars: Republic Commando,2005.0,Shooter
Armored Core 3,2002.0,Simulation
Taiko no Tatsujin Wii,2008.0,Misc
Virtua Tennis: World Tour (US & Others sales),2005.0,Sports
RIFT,2011.0,Role-Playing
Wild ARMs 2,1999.0,Role-Playing
Summer Sports: Paradise Island (Others sales),2008.0,Sports
TV Show King Party,2008.0,Puzzle
Crafting Mama,2010.0,Simulation
Command & Conquer: Red Alert 3,2008.0,Strategy
The Fairly Odd Parents: Breakin Da Rules,2003.0,Platform
Peppa Pig: Fun and Games,2010.0,Misc
Adventures of Tron,1981.0,Action
Phoenix Wright: Ace Attorney - Trials and Tribulations,2007.0,Adventure
NHL 13,2012.0,Sports
The Sims 3: High-End Loft Stuff,2010.0,Simulation
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",,Action
Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen: Tokoton Kanji Nou,2006.0,Misc
Pro Pinball: Big Race USA,1999.0,Simulation
Tony Hawk's Proving Ground,2007.0,Sports
MLB 2004,2003.0,Sports
Naruto Shippuden: Ultimate Ninja 4,2007.0,Fighting
Tiger Woods PGA Tour 2000,1998.0,Sports
Darkstone,2001.0,Role-Playing
NCAA March Madness 2003,2002.0,Sports
Thrillville,2006.0,Strategy
NHL 10,2009.0,Sports
Jikkyou World Soccer 2000 Final Edition,2000.0,Sports
Puzzler Brain Games,2012.0,Puzzle
Dragon Quest Monsters: Caravan Heart,2003.0,Role-Playing
Strawberry Shortcake: Summertime Adventure,2004.0,Adventure
Street Fighter Anniversary Collection,2004.0,Fighting
Legend of Legaia,1998.0,Role-Playing
Napoleon: Total War,2010.0,Strategy
Fist of the North Star: Ken's Rage,2010.0,Action
Wario: Master of Disguise,2007.0,Platform
Tiger Woods PGA Tour 09,2008.0,Sports
Keystone Kapers,1982.0,Action
New Play Control! Pikmin,2008.0,Strategy
Shrek: Hassle at the Castle,2002.0,Action
Suikoden IV,2004.0,Role-Playing
Gods Eater Burst,2010.0,Action
Disney's Kim Possible 2: Drakken's Demise,2004.0,Platform
Um Jammer Lammy,1998.0,Misc
Brothers In Arms: Road to Hill 30,2005.0,Shooter
Taiko no Tatsujin DS: Touch de Dokodon!,2007.0,Misc
F1 2015,2015.0,Racing
Scene It? Box Office Smash,2008.0,Misc
Animaniacs Ten Pin Alley,1998.0,Sports
Radiata Stories,2005.0,Role-Playing
F-Zero GX,2003.0,Racing
Yoshi Topsy-Turvy,2004.0,Platform
Up,2009.0,Action
Monster Jam: Maximum Destruction,2002.0,Racing
Real Heroes: Firefighter,2009.0,Action
Cartoon Network Block Party / Cartoon Network Speedway Double Pack,2005.0,Misc
World of Dragon Warrior - Torneko: The Last Hope,1999.0,Role-Playing
MLB 14: The Show,2014.0,Sports
Advance Wars 2: Black Hole Rising,2003.0,Strategy
Fire Emblem: Shadow Dragon,2008.0,Role-Playing
Drakengard,2003.0,Role-Playing
SingStar Pop Hits,2007.0,Misc
Kung-Fu Master,1987.0,Action
Champions: Return to Arms,2005.0,Role-Playing
Harry Potter and the Goblet of Fire,2005.0,Action
SingStar R&B,2007.0,Misc
Mary-Kate and Ashley: Magical Mystery Mall,2000.0,Adventure
Disney Sing It: Party Hits,2010.0,Misc
Dead or Alive 5,2012.0,Fighting
Star Ocean: First Departure,2007.0,Role-Playing
Super Robot Taisen Impact,2002.0,Strategy
The Black Eyed Peas Experience,2011.0,Misc
Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken,2008.0,Misc
Sengoku Basara: Samurai Heroes,2010.0,Action
Paws & Claws: Pet Vet,2007.0,Simulation
Crash Bandicoot Purple: Ripto's Rampage,2004.0,Platform
Spyro: A Hero's Tail,2004.0,Platform
Crash of the Titans,2007.0,Action
Crash: Twinsanity,2004.0,Platform
GoldenEye: Rogue Agent,2004.0,Shooter
Rayman 3D,2011.0,Platform
LEGO Marvel's Avengers,2016.0,Action
X2: Wolverine's Revenge,2003.0,Platform
Stuntman: Ignition,2007.0,Racing
NBA Live 06,2005.0,Sports
Rayman 2: The Great Escape,1999.0,Platform
Nicktoons Collection: Game Boy Advance Video Volume 1,2004.0,Misc
Onimusha: Dawn of Dreams,2006.0,Action
NieR,2010.0,Role-Playing
The Princess and the Frog,2009.0,Platform
Sega Rally Revo,2007.0,Racing
SpongeBob SquarePants: Game Boy Advance Video Volume 1,2004.0,Misc
Gravity Rush,2012.0,Action
Konami Collector's Series: Arcade Advanced,2002.0,Misc
White Knight Chronicles II,2010.0,Role-Playing
Wolfenstein,2009.0,Shooter
Jampack Volume 13 (RP-T),2005.0,Misc
LEGO Dimensions,2015.0,Action
Start the Party!,2010.0,Misc
Cruis'n World,1998.0,Racing
The Walking Dead: Survival Instinct,2013.0,Shooter
Donkey Kong Barrel Blast,2007.0,Racing
Okami,2008.0,Action
Lemony Snicket's A Series of Unfortunate Events,2004.0,Platform
Family Feud: 2010 Edition,2009.0,Misc
Red Steel 2,2010.0,Shooter
X-Men Legends II: Rise of Apocalypse,2005.0,Role-Playing
Nightmare Creatures,1997.0,Action
SingStar Queen,2009.0,Misc
F1 2013,2013.0,Racing
Juiced 2: Hot Import Nights,2007.0,Racing
Tony Hawk's Pro Skater 2x,2001.0,Sports
Monster Hunter 2,,Role-Playing
NASCAR 06: Total Team Control,2005.0,Racing
Dogz,2004.0,Simulation
Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,2012.0,Misc
Super Castlevania IV,1991.0,Platform
Angry Birds Trilogy,2012.0,Action
Condemned 2: Bloodshot,2008.0,Action
Cabela's Big Game Hunter (2008),2007.0,Sports
Mobile Suit Z Gundam: AEUG vs. Titans,2003.0,Fighting
Ape Escape 2,2002.0,Platform
Metroid Prime: Trilogy,2009.0,Shooter
X-Man,1982.0,Action
Advance Wars: Days of Ruin,,Strategy
The Sims 3: Generations,2011.0,Simulation
Battle of Giants: Dragons,2009.0,Strategy
Dragon Quest Monsters Joker 3,2016.0,Role-Playing
Sonic & All-Stars Racing Transformed,2012.0,Racing
Shin Megami Tensei: Persona 3 FES,2007.0,Role-Playing
FIFA Soccer 2002,2001.0,Sports
Shin Megami Tensei: Persona 3 Portable,2009.0,Role-Playing
Final Fantasy VII International,1997.0,Role-Playing
Wet,2009.0,Shooter
MySims Racing,2009.0,Racing
Buzz Lightyear of Star Command,2000.0,Platform
Nobunaga no Yabou: Haouden,1993.0,Strategy
Virtua Cop,1995.0,Shooter
Metal Gear Solid 2: Substance,,Action
Tony Hawk's American Wasteland,2005.0,Sports
WWF in Your House,1996.0,Fighting
Vanquish,2010.0,Shooter
Wild ARMs 3,2002.0,Role-Playing
NBA ShootOut '97,1997.0,Sports
Sacred 2: Fallen Angel,2009.0,Role-Playing
Battlezone,1982.0,Shooter
Tak 2: The Staff of Dreams,2004.0,Platform
Warriors Orochi 3,2011.0,Action
Bolt,2008.0,Adventure
Viewtiful Joe,2003.0,Action
Beetle Adventure Racing!,1999.0,Racing
FIFA Soccer,2012.0,Sports
Disney's 102 Dalmatians: Puppies to the Rescue,2000.0,Platform
Strike Force Bowling,2004.0,Sports
Halloween,1982.0,Action
Dragon Ball Z: Ultimate Tenkaichi,2011.0,Fighting
Bass Landing,1999.0,Sports
XGRA: Extreme G-Racing Association,2004.0,Racing
Mario's Picross,1995.0,Puzzle
Pac-Man Player's Choice Bundle,2003.0,Misc
Fighters MEGAMiX,1996.0,Fighting
Bahamut Lagoon,1996.0,Role-Playing
Toshochu: Run for Money,2012.0,Adventure
Dragon Quest Monsters: Joker 2 Professional,2011.0,Role-Playing
NFL Quarterback Club 99,1998.0,Sports
Super Robot Taisen α Gaiden,2001.0,Strategy
Formula 1: Championship Edition,2006.0,Racing
Muramasa: The Demon Blade,2009.0,Role-Playing
SingStar Singalong With Disney,2008.0,Misc
NHL 16,2015.0,Sports
NFL Fever 2003,2002.0,Sports
Samurai Warriors 2,2006.0,Action
Dynasty Warriors 8,2013.0,Action
Disney Sing It: Family Hits,2010.0,Misc
2 Games in 1: Sonic Battle & ChuChu Rocket!,2005.0,Misc
Robotech: Battlecry,2002.0,Shooter
Dora the Explorer: Super Spies,2004.0,Platform
New Carnival Games,2010.0,Misc
Cooking Mama 4: Kitchen Magic!,2011.0,Simulation
Texas Hold 'Em Poker,2004.0,Misc
Time Crisis 3,2003.0,Shooter
Cabela's Monster Buck Hunter,2010.0,Sports
Ganbaru Watashi no Kakei Diary,2007.0,Misc
New Play Control! Donkey Kong Jungle Beat,2008.0,Platform
Small Soldiers,1998.0,Platform
Yakuza: Dead Souls,2011.0,Shooter
Littlest Pet Shop: Garden,2008.0,Simulation
Duke Nukem: Total Meltdown,1997.0,Shooter
Pac-Man Party,2010.0,Misc
Jak and Daxter: The Lost Frontier,2009.0,Platform
Major League Baseball 2K8,2008.0,Sports
SimCity DS,2007.0,Simulation
Major League Baseball 2K9,2009.0,Sports
Petz: Dogz Pack,2008.0,Simulation
Final Fantasy IV Advance,2005.0,Role-Playing
Tomb Raider Chronicles,1999.0,Action
Dragon Ball Z: Buu's Fury,2004.0,Action
Guitar Hero: Smash Hits,2009.0,Misc
Disney TH!NK Fast: The Ultimate Trivia Showdown,2008.0,Misc
Spider-Man: Mysterio's Menace,2001.0,Action
Game & Watch Gallery 4,2002.0,Misc
Littlest Pet Shop: Jungle,2008.0,Simulation
Naruto: Ultimate Ninja,2003.0,Fighting
Fighters Uncaged,2010.0,Fighting
New Play Control! Pikmin 2,2009.0,Strategy
Hot Shots Golf: World Invitational,2011.0,Sports
Monster Trucks,2004.0,Racing
Wave Race: Blue Storm,2001.0,Racing
Backyard Wrestling: Don't Try This at Home,2003.0,Fighting
MonHun Nikki: Poka Poka Ailu Mura,2010.0,Role-Playing
The Golden Compass,2007.0,Action
Phineas and Ferb: Across the 2nd Dimension,2011.0,Action
WarioWare D.I.Y.,2009.0,Misc
Alice: Madness Returns,2011.0,Adventure
LEGO The Hobbit,2014.0,Action
Suikoden,1995.0,Role-Playing
Secret Agent Clank,2009.0,Platform
Rayman Arena,2001.0,Racing
Jaws Unleashed,2006.0,Action
Puyo Puyo Sun,1997.0,Puzzle
Mickey's Speedway USA,2000.0,Racing
International Superstar Soccer 64,1997.0,Sports
NASCAR Heat 2002,2001.0,Racing
Disney Sing It! High School Musical 3: Senior Year,2008.0,Misc
From TV Animation One Piece: Grand Battle 2,2002.0,Fighting
BeatMania Append 3rdMix,1998.0,Simulation
PGR3 - Project Gotham Racing 3,2005.0,Racing
Xena: Warrior Princess,1998.0,Adventure
Scribblenauts: Unlimited,2012.0,Action
Front Mission,1995.0,Strategy
Kinect Rush: A Disney Pixar Adventure,2012.0,Adventure
Asphalt: Urban GT,2004.0,Racing
The Fight: Lights Out,2010.0,Fighting
Dai-2-Ji Super Robot Taisen α,2003.0,Strategy
Pokemon Trozei!,2005.0,Puzzle
Hot Wheels: Stunt Track Challenge,2004.0,Racing
Dai-3-Ji Super Robot Taisen α: Shuuen no Ginga e,2005.0,Strategy
Jikkyou Powerful Pro Yakyuu '97 Kaimakuban,1997.0,Sports
CyberTiger,1998.0,Sports
Jampack Fall 2001,2001.0,Misc
Final Fantasy: The 4 Heroes of Light,2009.0,Role-Playing
Kane & Lynch 2: Dog Days,2010.0,Shooter
NFL Blitz 2001,2000.0,Sports
Total War: Shogun 2,2011.0,Strategy
Jikkyou Powerful Pro Yakyuu '98 Kaimakuban,1998.0,Sports
Yakuza 5,2012.0,Action
BurgerTime,1981.0,Puzzle
Naruto: The Broken Bond,2008.0,Action
2002 FIFA World Cup,2002.0,Sports
Smurf: Rescue In Gargamel's Castle,1981.0,Action
Spelling Challenges and more!,2007.0,Misc
Go Diego Go! Great Dinosaur Rescue,2008.0,Action
Extreme-G,1997.0,Racing
Payday 2,2013.0,Shooter
Dead or Alive Xtreme Beach Volleyball,2003.0,Sports
Tales of Rebirth,2004.0,Role-Playing
Tales of Zestiria,2015.0,Role-Playing
Silent Hill: Shattered Memories,2010.0,Action
Skate it,2008.0,Sports
Game Party in Motion,2010.0,Misc
Barbie: Race & Ride,1999.0,Action
Lost: Via Domus,2008.0,Action
Mega Man Anniversary Collection,2004.0,Platform
Final Fantasy Anniversary Edition,2007.0,Role-Playing
Harvest Moon: Friends of Mineral Town,2003.0,Simulation
Backyard NBA Basketball,2003.0,Sports
Kirby's Dream Course,1994.0,Sports
Doom 3 BFG Edition,2012.0,Shooter
Mega Man X7,2003.0,Action
Top Spin 3,2008.0,Action
SpongeBob SquarePants featuring Nicktoons: Globs of Doom,2008.0,Action
The Conduit,2009.0,Shooter
Tokimeki Memorial: Forever with You,1995.0,Simulation
Cabela's Dangerous Hunts 2011,2010.0,Sports
NHL 15,2014.0,Sports
The Lord of the Rings: The Third Age,2004.0,Role-Playing
Harvest Moon: Sunshine Islands,2008.0,Simulation
Trivial Pursuit,2009.0,Misc
The Legend of Spyro: Dawn of the Dragon,2008.0,Platform
The Sims 3: World Adventures,2009.0,Simulation
Kinect Sports Rivals,2014.0,Sports
Tom Clancy's HAWX,2009.0,Action
Sammy Sosa High Heat Baseball 2001,2000.0,Sports
Terminator 3: Rise of the Machines,2003.0,Action
"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",2010.0,Shooter
Harvest Moon: The Tale of Two Towns,2010.0,Simulation
FIFA: Road to  World Cup 98,1997.0,Sports
World Cup 98,1998.0,Sports
International Superstar Soccer '98,1998.0,Sports
NASCAR: Dirt to Daytona,,Racing
Unreal Tournament,2000.0,Shooter
Digimon World 2,2000.0,Role-Playing
Tales of Phantasia,1998.0,Role-Playing
Xenosaga Episode II: Jenseits von Gut und Böse,2004.0,Role-Playing
Gex: Enter the Gecko,1998.0,Platform
Shrek 2: Beg for Mercy,2004.0,Adventure
Mega Man Star Force 2: Zerker x Ninja / Saurian,2007.0,Action
JoJo's Bizarre Adventure: All Star Battle,2013.0,Fighting
Petz Nursery,2009.0,Simulation
Contra: Shattered Soldier,2002.0,Shooter
Championship Motocross featuring Ricky Carmichael,1998.0,Racing
Dragon Ball Z: Chou Saiya Densetsu,1992.0,Role-Playing
Phoenix Wright: Ace Attorney - Justice for All,2006.0,Adventure
Fire Emblem: Seisen no Keifu,1996.0,Strategy
Disgaea 4: A Promise Unforgotten,2011.0,Role-Playing
BlazBlue: Calamity Trigger,2009.0,Fighting
Tenchu 2: Birth of the Stealth Assassins,2000.0,Action
MLB 11: The Show,2011.0,Sports
Naruto: Uzumaki Chronicles 2,2006.0,Action
NHL 06,2005.0,Sports
Rooms: The Main Building,2010.0,Adventure
Rapala: We Fish,2009.0,Sports
Parasite Eve II,1999.0,Role-Playing
Ratchet & Clank: Quest for Booty,2008.0,Platform
Shin Megami Tensei IV,2013.0,Role-Playing
Theme Park,1994.0,Simulation
Blacksite: Area 51,2007.0,Shooter
ATV Offroad Fury: Blazin' Trails,2005.0,Racing
Far Cry Instincts,2005.0,Shooter
Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,2000.0,Strategy
Spyro Orange: The Cortex Conspiracy,2004.0,Action
Enslaved: Odyssey to the West,2010.0,Action
Beyond The Beyond,1995.0,Role-Playing
"Warhammer 40,000: Space Marine",2011.0,Shooter
No More Heroes,2007.0,Action
Petz Wild Animals: Tigerz,2008.0,Simulation
Naruto: Ultimate Ninja 2,2004.0,Fighting
Defiance,2013.0,Shooter
3D Dot Game Heroes,2009.0,Role-Playing
The Mysterious Murasame Castle,1986.0,Action
NBA Hangtime,1997.0,Sports
Jillian Michaels Fitness Ultimatum 2010,2009.0,Sports
Grease,2010.0,Misc
Blood Wake,2001.0,Shooter
Dynasty Warriors 5: Xtreme Legends,2005.0,Action
Dora The Explorer: Dora Saves the Snow Princess,2008.0,Platform
Jampack Summer 2002,2002.0,Misc
FIFA World Cup Germany 2006,2006.0,Sports
Wreckless: ThE YaKuza MisSiOns,2002.0,Racing
Super Bomberman,1992.0,Puzzle
Spec Ops: The Line,2012.0,Shooter
SD Gundam G Generation Neo,2002.0,Strategy
Bratz 4 Real,2007.0,Adventure
RalliSport Challenge,2002.0,Racing
Resident Evil Outbreak File #2,2004.0,Action
Bob the Builder: Can We Fix It?,2000.0,Action
XIII,2003.0,Shooter
NHL 14,2013.0,Sports
Breath of Fire IV,2000.0,Role-Playing
Odin Sphere,2007.0,Role-Playing
Donkey Kong Jungle Climber,2007.0,Platform
The Incredible Hulk,2003.0,Action
Ms. Pac-Man Maze Madness,2004.0,Puzzle
Arena Football,2006.0,Sports
NHL Hitz 20-02,2001.0,Sports
Classic NES Series: Dr. Mario,2004.0,Puzzle
NCAA March Madness 07,2007.0,Sports
"Monsters, Inc. Scream Team",2001.0,Platform
Harry Potter Collection,2006.0,Misc
Yu-Gi-Oh! World Championship Tournament 2004,2004.0,Misc
Cabela's Big Game Hunter 2005 Adventures,2004.0,Sports
Hotel Dusk: Room 215,2007.0,Adventure
Knockout Kings 2001,2001.0,Fighting
Battlefield 2: Modern Combat,2005.0,Shooter
All-Star Baseball 2002,2001.0,Sports
Backyard NFL Football,2002.0,Sports
NASCAR Rumble,2000.0,Racing
Tony Hawk: Shred,2010.0,Sports
WWE Raw 2,2003.0,Fighting
Mega Man X2,1993.0,Platform
Manhunt 2,2007.0,Action
Fullmetal Alchemist and the Broken Angel,2003.0,Role-Playing
Final Fantasy IV: The Complete Collection,2011.0,Role-Playing
Frontlines: Fuel of War,2008.0,Shooter
Lips: Number One Hits,2009.0,Misc
Hamtaro: Ham-Hams Unite!,2001.0,Role-Playing
Batman Begins,2005.0,Action
Viva Pinata: Pocket Paradise,2008.0,Simulation
Dr. Seuss' The Cat in the Hat,2003.0,Misc
Barbie Groovy Games,2002.0,Misc
Yu-Gi-Oh! Reshef of Destruction,2003.0,Strategy
Blinx: The Time Sweeper,2002.0,Platform
Archer Maclean's Mercury,2005.0,Puzzle
ESPN NFL Football,2003.0,Sports
Fatal Fury Special,1994.0,Fighting
Catz,2006.0,Simulation
DS Bimoji Training,2008.0,Misc
Petz Catz Clan,2008.0,Simulation
Soul Sacrifice,2013.0,Role-Playing
G-Force,2009.0,Action
Soldier of Fortune: Gold Edition,2001.0,Shooter
Rune Factory: A Fantasy Harvest Moon,2006.0,Role-Playing
Monster Jam: Path of Destruction,2010.0,Racing
Rapala Tournament Fishing!,2006.0,Sports
MX 2002 Featuring Ricky Carmichael,2001.0,Racing
Purr Pals,2007.0,Simulation
God of War: Origins Collection,2011.0,Action
MX vs. ATV: Alive,2011.0,Racing
Lunar: Silver Star Story Complete,1998.0,Role-Playing
NBA Showtime: NBA on NBC,1999.0,Sports
ZhuZhu Pets 2: Featuring The Wild Bunch,2010.0,Simulation
Soul Reaver 2,2001.0,Action
Metal Gear Solid 3: Subsistence,2005.0,Action
Sly Cooper: Thieves in Time,2013.0,Platform
The Godfather (old US sales),2006.0,Action
Daytona USA,1994.0,Racing
Harry Potter and the Deathly Hallows - Part 1,2010.0,Action
Tiger Woods PGA Tour 13,2012.0,Sports
WWF Raw,2002.0,Fighting
Shin Super Robot Taisen,1996.0,Role-Playing
Jump Super Stars,2005.0,Fighting
Legends of WrestleMania,2009.0,Fighting
The Activision Decathlon,1982.0,Sports
