,Name,Year,Genre,Global_Sales
3427,Fighting Vipers,1995.0,Fighting,0.4
3428,NCAA GameBreaker 2000,1999.0,Sports,0.4
3429,Iron Man 2,2010.0,Action,1.7200000000000002
3430,AKB1/48: Idol to Guam de Koishitara...,2011.0,Misc,0.41000000000000003
3431,RR64: Ridge Racer 64,1999.0,Racing,0.4
3432,Top Gear Rally,1997.0,Racing,0.49
3433,NFL Quarterback Club 2000,1999.0,Sports,0.4
3434,18 Wheeler: American Pro Trucker,2001.0,Racing,0.51
3435,Atari Anthology,2004.0,Misc,0.65
3436,Bugs Bunny: Lost in Time,1999.0,Platform,0.4
3437,Sherlock Holmes: The Mystery of the Mummy,2009.0,Adventure,0.4
3438,Hot Wheels: Beat That!,2007.0,Racing,0.9500000000000001
3439,MLB 2006,2005.0,Sports,0.4
3440,Rocket Power: Dream Scheme,2001.0,Action,0.4
3441,Rampage: Total Destruction,2006.0,Action,0.99
3442,Planet 51,2009.0,Action,0.8300000000000001
3443,Road Rash: Jailbreak,1999.0,Racing,0.5
3444,Mother 3,2006.0,Role-Playing,0.4
3445,Nicktoons: Freeze Frame Frenzy,2004.0,Action,0.4
3446,Diner Dash: Sizzle & Serve,2007.0,Puzzle,0.52
3447,Rapala Pro Bass Fishing 2010,2010.0,Sports,1.23
3448,Wii Sports Club,2014.0,Sports,0.4
3449,You Don't Know Jack,1999.0,Misc,1.09
3450,Boku no Natsuyasumi,2000.0,Adventure,0.4
3451,Armored Core V,2012.0,Simulation,0.62
3452,I-Ninja,2003.0,Platform,0.56
3453,Command & Conquer,1996.0,Strategy,0.67
3454,Harvest Moon: Save the Homeland,,Simulation,0.4
3455,SD Gundam G Generation Seed,2004.0,Strategy,0.4
3456,Naruto: Path of the Ninja,2007.0,Role-Playing,0.4
3457,Suzuki TT Superbikes,2005.0,Racing,0.4
3458,Rumble Roses,2004.0,Fighting,0.39
3459,Fantastic Four: Rise of the Silver Surfer,2007.0,Action,0.76
3460,GRID 2,2013.0,Racing,0.75
3461,Dungeon Siege III,2011.0,Role-Playing,0.93
3462,Danball Senki,2011.0,Role-Playing,0.39
3463,NASCAR Heat,2000.0,Racing,0.39
3464,Bloody Roar,1997.0,Fighting,0.39
3465,Bump 'n' Jump,1982.0,Racing,0.39
3466,Mobile Suit Gundam: Lost War Chronicles,2002.0,Shooter,0.39
3467,Disney's Brother Bear,2003.0,Action,0.39
3468,Naruto: Clash of Ninja Revolution 2,2008.0,Fighting,0.39
3469,The House of The Dead III,2002.0,Shooter,0.39
3470,Rune Factory: Frontier,2008.0,Role-Playing,0.39
3471,Fire Emblem: Fuuin no Tsurugi,2002.0,Role-Playing,0.39
3472,Ener-G: Gym Rockets,2008.0,Sports,0.39
3473,The Darkness II,2012.0,Shooter,0.8600000000000001
3474,Laser Blast,1981.0,Action,0.39
3475,Dancing with the Stars: We Dance!,2008.0,Misc,0.78
3476,LocoRoco,2006.0,Platform,0.39
3477,Thrasher Presents: Skate and Destroy,1998.0,Sports,0.39
3478,Donkey Konga 2,2004.0,Misc,0.39
3479,Metal Gear Solid: The Legacy Collection,2013.0,Adventure,0.39
3480,Tear Ring Saga Yutona Eiyuu Senki,2001.0,Role-Playing,0.39
3481,Project X Zone,2012.0,Role-Playing,0.39
3482,Wipeout 2048,2012.0,Racing,0.39
3483,Mystery Case Files: The Malgrave Incident,2011.0,Adventure,0.39
3484,Yoshi Touch & Go,2005.0,Platform,0.39
3485,Combat of Giants: Dinosaurs 3D,2011.0,Strategy,0.39
3486,Taiko no Tatsujin Wii: Ketteiban,2011.0,Misc,0.39
3487,Age of Empires III,2005.0,Strategy,0.39
3488,All-Star Baseball 2000,1999.0,Sports,0.39
3489,Custom Robo V2,2000.0,Fighting,0.39
3490,Extreme-G: XG2,1998.0,Racing,0.39
3491,BattleTanx: Global Assault,1999.0,Action,0.39
3492,Chibi-Robo! Plug into Adventure!,2005.0,Adventure,0.39
3493,Dawn of Discovery,2009.0,Simulation,0.72
3494,Jampack Winter 2003 (RP-T),2003.0,Misc,0.39
3495,Kengo: Master of Bushido,2000.0,Fighting,0.39
3496,Blood Omen 2,2002.0,Action,0.63
3497,Sesame Street: Elmo's A-to-Zoo Adventure,2010.0,Misc,0.7200000000000001
3498,Super Fire ProWrestling,1991.0,Fighting,0.39
3499,Cabela's Dangerous Hunts 2,2005.0,Sports,0.53
3500,SpongeBob vs The Big One: Beach Party Cook Off,2009.0,Adventure,0.39
3501,MotoGP 08,2008.0,Racing,0.96
3502,Imagine: Party Babyz,2008.0,Simulation,0.39
3503,Chessmaster,2003.0,Misc,0.56
3504,Tiger Woods PGA Tour 14,2013.0,Sports,0.75
3505,Fatal Fury,1992.0,Fighting,0.39
3506,From TV Animation One Piece: Yume no Lufy Kaizokudan Tanjou!,2001.0,Role-Playing,0.39
3507,The Dog Island,2007.0,Adventure,0.66
3508,Madden NFL Football,2011.0,Sports,0.39
3509,Ice Age 2: The Meltdown,2006.0,Platform,1.16
3510,Super Famista 3,1994.0,Sports,0.39
3511,Auto Modellista,2002.0,Racing,0.42000000000000004
3512,Tom Clancy's Ghost Recon 2: Summit Strike,2005.0,Shooter,0.39
3513,Junior Classic Games,2009.0,Misc,0.39
3514,Hooked! Again: Real Motion Fishing,2009.0,Sports,0.39
3515,Airlock,1981.0,Action,0.39
3516,Tokimeki Memorial 2,1999.0,Simulation,0.39
3517,Samurai Warriors Chronicles,2011.0,Action,0.39
3518,Ice Age: Dawn of the Dinosaurs,2009.0,Action,1.1800000000000002
3519,Dance Party: Pop Hits,2009.0,Misc,0.39
3520,Jam Sessions: Sing and Play Guitar (US sales),2007.0,Misc,0.38
3521,Evil Dead: Fistfull of Boomstick,2003.0,Action,0.48
3522,One Piece: Unlimited World Red,2013.0,Action,0.92
3523,Phantasy Star Ø,2008.0,Role-Playing,0.38
3524,Triple Play 97,1996.0,Sports,0.38
3525,Virtua Tennis 2009,2009.0,Sports,1.09
3526,Super Soccer,1991.0,Sports,0.38
3527,Shin Megami Tensei: Nocturne,2003.0,Role-Playing,0.38
3528,Wario Land II (GBC),1998.0,Platform,0.38
3529,Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,1998.0,Racing,0.38
3530,Imagine: Salon Stylist,2009.0,Simulation,0.38
3531,Looney Tunes: Acme Arsenal,2007.0,Action,0.6900000000000001
3532,Cabela's Dangerous Hunts 2009,2008.0,Sports,0.8200000000000001
3533,Fragile Dreams: Farewell Ruins of the Moon,2009.0,Role-Playing,0.38
3534,SD Gundam G Generation Spirits,2007.0,Strategy,0.38
3535,God Eater 2: Rage Burst,2015.0,Role-Playing,0.48
3536,Get Fit with Mel B,2010.0,Sports,0.55
3537,The Cat in the Hat,2005.0,Platform,0.38
3538,Naruto Shippuden: Ultimate Ninja Heroes 3,2009.0,Fighting,0.38
3539,Tamagotchi Connection: Corner Shop 3,2007.0,Simulation,0.38
3540,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,2002.0,Strategy,0.38
3541,Ice Age,2002.0,Action,0.38
3542,Headhunter,2002.0,Action,0.38
3543,Shin Megami Tensei: Devil Summoner,1995.0,Role-Playing,0.38
3544,Raving Rabbids: Travel in Time 3D,2011.0,Platform,0.38
3545,ESPN Extreme Games,1994.0,Sports,0.38
3546,Forza Horizon 3,2016.0,Racing,0.38
3547,Overlord: Dark Legend,2009.0,Action,0.38
3548,Ninja: Shadow of Darkness,1998.0,Action,0.38
3549,SD Gundam G Generation-F,2000.0,Strategy,0.38
3550,FlatOut,2004.0,Racing,0.55
3551,Phoenix Wright: Ace Attorney - Dual Destinies,2013.0,Adventure,0.38
3552,Lilo & Stitch 2: Hämsterviel Havoc,2004.0,Action,0.38
3553,Metal Gear Solid: Snake Eater 3D,2012.0,Action,0.38
3554,Risk: Global Domination,2003.0,Strategy,0.38
3555,Elite Beat Agents,2006.0,Misc,0.38
3556,Mobile Suit Gundam version 2.0,1996.0,Action,0.38
3557,Grandia Xtreme,2002.0,Role-Playing,0.38
3558,Silent Scope,2000.0,Shooter,0.41000000000000003
3559,Final Fantasy Adventure,1991.0,Role-Playing,0.38
3560,Cabela's Big Game Hunter 2012,2011.0,Sports,0.89
3561,EA Sports MMA,2010.0,Fighting,0.74
3562,MediEvil II,1999.0,Action,0.38
3563,Guitar Hero On Tour: Modern Hits,2009.0,Misc,0.38
3564,Hunter: The Reckoning,2002.0,Action,0.48
3565,Rogue Trip: Vacation 2012,1998.0,Racing,0.38
3566,Dai-4-Ji Super Robot Taisen,1995.0,Strategy,0.38
3567,Pokemon Channel,2003.0,Adventure,0.38
3568,Taiko no Tatsujin Portable DX,2011.0,Misc,0.38
3569,Etrian Odyssey IV: Legends of the Titans,2012.0,Role-Playing,0.38
3570,Moto Racer World Tour,2000.0,Racing,0.38
3571,NCAA Final Four 2000,1999.0,Sports,0.38
3572,ZhuZhu Pets: Featuring The Wild Bunch,2010.0,Simulation,0.38
3573,Hangman,,Puzzle,0.38
3574,Petz Rescue: Wildlife Vet,2008.0,Simulation,0.61
3575,Gravitar,1982.0,Action,0.38
3576,Toukiden: The Age of Demons,2013.0,Action,0.56
3577,EyeToy Play 2,2004.0,Misc,0.38
3578,Dance Dance Revolution Ultramix 3,2005.0,Simulation,0.38
3579,Mobile Suit Gundam: Extreme VS Full Boost,2014.0,Fighting,0.38
3580,The Legend of Spyro: A New Beginning,2006.0,Platform,0.5700000000000001
3581,Pro Evolution Soccer 2011 3D,2011.0,Sports,0.38
3582,Shin Megami Tensei: Devil Survivor Overclocked,2011.0,Role-Playing,0.38
3583,Dragon Ball Z: Attack of the Saiyans,2009.0,Role-Playing,0.38
3584,The House of the Dead: Overkill - Extended Cut,2011.0,Shooter,0.38
3585,Quake 4,2005.0,Shooter,0.4
3586,Petz Rescue: Ocean Patrol,2008.0,Adventure,0.37
3587,Solaris,1986.0,Shooter,0.37
3588,Puppy Palace,2008.0,Simulation,0.37
3589,Super Dragon Ball Z,2006.0,Fighting,0.37
3590,Paws & Claws: Pampered Pets,2009.0,Simulation,0.37
3591,ESPN: Sports Connection,2012.0,Sports,0.37
3592,Naruto Shippuden: Ninja Destiny 2,2008.0,Fighting,0.37
3593,SAW,2009.0,Action,0.6799999999999999
3594,Tobal 2,1997.0,Fighting,0.37
3595,Digging for Dinosaurs,2010.0,Action,0.37
3596,Life is Strange,2016.0,Adventure,0.52
3597,Kingdom Under Fire: Circle of Doom,2007.0,Role-Playing,0.37
3598,NBA Inside Drive 2002,2002.0,Sports,0.37
3599,Kileak: The DNA Imperative,1994.0,Shooter,0.37
3600,Mini Ninjas,2009.0,Action,1.38
3601,Phantasy Star Portable 2: Infinity,2011.0,Role-Playing,0.37
3602,Hell's Kitchen: The Game,2008.0,Simulation,0.7
3603,"Monsters, Inc. Scream Arena",2002.0,Platform,0.37
3604,Reel Fishing III,2003.0,Sports,0.37
3605,Cabela's Deer Hunt 2005 Season,2004.0,Sports,0.48
3606,High Heat Major League Baseball 2003,2002.0,Sports,0.37
3607,Super Formation Soccer 94,1994.0,Sports,0.37
3608,Panzer Dragoon,1995.0,Shooter,0.37
3609,Yarudora Series Vol.1: Double Cast,1998.0,Adventure,0.37
3610,Rec Room Games,2009.0,Sports,0.44
3611,Fushigi no Dungeon: Furai no Shiren 2 - Oni Shuurai! Shiren Shiro!,2000.0,Role-Playing,0.37
3612,Turok: Rage Wars,1999.0,Shooter,0.37
3613,Scooby-Doo! Classic Creep Capers,2000.0,Action,0.37
3614,Dragonfire,1981.0,Action,0.37
3615,Custom Robo,2004.0,Role-Playing,0.7
3616,Command & Conquer: Red Alert 3 Ultimate Edition,2009.0,Strategy,0.37
3617,Medieval II: Total War Gold Edition,2008.0,Strategy,0.37
3618,Kotoba no Puzzle: Mojipittan DS,2007.0,Puzzle,0.37
3619,Barbie Horse Adventures: Blue Ribbon Race,2003.0,Sports,0.37
3620,Bionic Commando,2009.0,Platform,0.65
3621,Wanted: Weapons of Fate,2009.0,Shooter,0.6699999999999999
3622,Slime MoriMori Dragon Quest: Shougeki No Shippo Dan,2003.0,Adventure,0.37
3623,NFL Street 2 Unleashed,2005.0,Sports,0.37
3624,Super Robot Taisen EX,1994.0,Strategy,0.37
3625,FIFA Street 2,2006.0,Sports,0.75
3626,Bottom of the 9th,1999.0,Sports,0.51
3627,Theatrhythm Final Fantasy: Curtain Call,2014.0,Misc,0.37
3628,Trauma Center: Under the Knife,2005.0,Simulation,0.37
3629,Shin Megami Tensei II,1994.0,Role-Playing,0.37
3630,Xenosaga Episode III: Also sprach Zarathustra,2006.0,Role-Playing,0.37
3631,Build-A-Bear Workshop: A Friend Fur All Seasons,2008.0,Simulation,0.37
3632,Sid Meier's Civilization: Beyond Earth,2014.0,Strategy,0.37
3633,Virtua Fighter 3tb,1998.0,Fighting,0.37
3634,Transformers: Dark of the Moon,2011.0,Action,1.05
3635,Mini-Yonku GB: Let's & Go!!,1997.0,Strategy,0.37
3636,My Horse & Me,2007.0,Sports,0.6799999999999999
3637,Zero4 Champ RR,1994.0,Sports,0.36
3638,Dragon Ball Z: Infinite World,2008.0,Fighting,0.36
3639,Nonomura Byoin no Hitobito,1996.0,Adventure,0.36
3640,ESPN X Games Skateboarding,2001.0,Sports,0.54
3641,Bejeweled 3,,Puzzle,0.72
3642,Super Fire ProWrestling Special,1994.0,Fighting,0.36
3643,Yuu Yuu Hakusho,1993.0,Fighting,0.36
3644,Kamaitachi no Yoru 2,2002.0,Adventure,0.36
3645,High Heat Major League Baseball 2004,2003.0,Sports,0.44
3646,Robots,2005.0,Action,0.75
3647,NARC,2005.0,Shooter,0.54
3648,One Piece: Gigant Battle!,2010.0,Fighting,0.36
3649,Valkyrie Profile: Lenneth,2006.0,Role-Playing,0.36
3650,LocoRoco 2,2008.0,Platform,0.36
3651,Monster Rancher 3,2001.0,Simulation,0.36
3652,MechWarrior 2: 31st Century Combat,1997.0,Simulation,0.36
3653,Earth Defense Force 2025,2013.0,Shooter,0.51
3654,Hamtaro: Ham-Ham Heartbreak,2002.0,Action,0.36
3655,Okage: Shadow King,2001.0,Role-Playing,0.36
3656,Press Your Luck 2010 Edition,2009.0,Misc,0.56
3657,Mobile Suit Z-Gundam,1997.0,Action,0.36
3658,Cubix Robots for Everyone: Clash 'n' Bash,,Action,0.36
3659,Tropico 4,,Strategy,0.63
3660,NHL 2K10,2009.0,Sports,1.02
3661,Kirby's Dream Land 3,1997.0,Platform,0.36
3662,Big Bass World Championship,1997.0,Sports,0.36
3663,Jurassic Park,1993.0,Action,0.36
3664,Mystical Ninja starring Goemon,1997.0,Action,0.36
3665,Tetrisphere,1997.0,Puzzle,0.36
3666,Saban's Power Rangers: Lightspeed Rescue,2000.0,Action,0.71
3667,Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei,2013.0,Fighting,0.36
3668,North American Hunting Extravaganza,2008.0,Sports,0.36
3669,World's Scariest Police Chases,2001.0,Racing,0.36
3670,AMF Bowling World Lanes,2008.0,Sports,0.36
3671,MechAssault 2: Lone Wolf,2004.0,Simulation,0.36
3672,Hamster Club 3,2002.0,Simulation,0.36
3673,Breath of Fire II,1994.0,Role-Playing,0.55
3674,Teenage Mutant Ninja Turtles: Smash-Up,2009.0,Fighting,0.57
3675,Kinectimals: Now with Bears!,2011.0,Misc,0.36
3676,ATV/Monster Truck Mayhem,2007.0,Racing,0.36
3677,Naruto: Ultimate Ninja 3 (JP sales),2005.0,Fighting,0.36
3678,Rapala Pro Fishing,2004.0,Sports,0.58
3679,J-League Pro Soccer Club o Tsukurou '04,2004.0,Sports,0.36
3680,Dark Void,2010.0,Action,0.69
3681,James Bond 007: Legends,2012.0,Shooter,0.79
3682,Dai-2-Ji Super Robot Taisen Z Saisei-hen,2012.0,Strategy,0.36
3683,Disney's The Haunted Mansion,2003.0,Platform,0.55
3684,Arc the Lad: Twilight of the Spirits,2003.0,Role-Playing,0.36
3685,Dance Dance Revolution 3rdMix,2000.0,Simulation,0.36
3686,Ryu Ga Gotoku Kenzan!,2008.0,Adventure,0.36
3687,U-Sing,2009.0,Misc,0.36
3688,Super Robot Taisen A,2001.0,Strategy,0.36
3689,Chicken Shoot,2007.0,Action,0.54
3690,Company of Heroes 2,2013.0,Strategy,0.36
3691,We Sing Deutsche Hits,2011.0,Misc,0.36
3692,Boxer's Road,1995.0,Fighting,0.36
3693,Frogs And Flies,1981.0,Action,0.36
3694,DanceDanceRevolution,2010.0,Simulation,0.64
3695,Toriko: Gourmet Survival!,2011.0,Role-Playing,0.36
3696,South Park Rally,1998.0,Racing,0.56
3697,Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,1994.0,Platform,0.36
3698,Mega Man Zero Collection,2010.0,Platform,0.36
3699,Arctic Thunder,2001.0,Racing,0.48
3700,Football Manager Handheld 2010,2009.0,Sports,0.36
3701,J-League Pro Soccer Club o Tsukurou!,1999.0,Sports,0.36
3702,Wonder Pets! Save the Animals!,2008.0,Adventure,0.36
3703,Formula 1 Championship Edition,1997.0,Racing,0.36
3704,Shrek,2001.0,Platform,0.36
3705,CSI: Deadly Intent - The Hidden Cases,2009.0,Adventure,0.35
3706,SOCOM: Tactical Strike,2007.0,Shooter,0.35
3707,Blasto,1998.0,Action,0.35
3708,Trauma Center: Second Opinion,2006.0,Simulation,0.35
3709,Backyard Baseball 2006,2005.0,Sports,0.35
3710,Cabela's Outdoor Adventures (2006),2005.0,Sports,0.35
3711,Suikoden V,2006.0,Role-Playing,0.35
3712,Picross 2,1996.0,Puzzle,0.35
3713,Remember Me,2013.0,Action,0.59
3714,Battalion Wars 2,2007.0,Strategy,0.35
3715,Outlaw Golf 2,2004.0,Sports,0.5599999999999999
3716,SpongeBob's Boating Bash,2010.0,Misc,0.51
3717,Sentouchu: Densetsu no Shinobi to Survival Battle!,2013.0,Action,0.35
3718,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,2010.0,Sports,0.58
3719,Momotarou Dentetsu 12,2003.0,Misc,0.35
3720,Batman: Rise of Sin Tzu,2003.0,Action,0.59
3721,Disney's Tarzan: Return to the Jungle,2002.0,Action,0.35
3722,Jikkyou Powerful Pro Yakyuu 13,2006.0,Sports,0.35
3723,Fossil Fighters: Frontier,2014.0,Role-Playing,0.35
3724,Star Fox: Zero,2016.0,Shooter,0.35
3725,Mega Man X3,1995.0,Action,0.35
3726,Stunt Race FX,1993.0,Racing,0.35
3727,Bloody Roar 3,2001.0,Fighting,0.35
3728,WWE Crush Hour,2003.0,Racing,0.43
3729,Persona 2: Eternal Punishment,2000.0,Role-Playing,0.39999999999999997
3730,Star Wars: Flight of the Falcon,2003.0,Action,0.35
3731,One Piece: Gigant Battle 2 Shin Sekai,2011.0,Fighting,0.35
3732,Pac-Man All-Stars,2011.0,Fighting,0.35
3733,Def Jam Rapstar,2010.0,Misc,0.97
3734,Angry Birds Star Wars,2013.0,Strategy,1.9
3735,Dragon Ball Z: Budokai Tenkaichi 2 (JP sales),,Action,0.35
3736,Mega Man ZX Advent,2007.0,Platform,0.35
3737,Jikkyou Powerful Pro Yakyuu 2000,2000.0,Sports,0.35
3738,Sniper: Ghost Warrior 2,2013.0,Shooter,0.65
3739,Racquet Sports,2010.0,Sports,0.61
3740,Harry Potter and the Deathly Hallows - Part 2,2011.0,Action,1.37
3741,Supreme Commander 2,2010.0,Strategy,0.54
3742,Resident Evil: Dead Aim,2003.0,Action,0.35
3743,The Fairly Odd Parents: Shadow Showdown,2004.0,Platform,0.89
3744,Xbox Music Mixer,2003.0,Misc,0.35
3745,The Shoot,2010.0,Shooter,0.35
3746,College Hoops 2K8,2007.0,Sports,0.6699999999999999
3747,Guilty Gear X2,2002.0,Fighting,0.35
3748,Yu-Gi-Oh! 5D's Tag Force 5,2010.0,Strategy,0.35
3749,From TV Animation One Piece: Tobidase Kaizokudan!,2001.0,Role-Playing,0.35
3750,The Tale of Despereaux,2008.0,Platform,0.45999999999999996
3751,Aggressive Inline,2002.0,Sports,0.47
3752,Hello Kitty Daily,2008.0,Misc,0.35
3753,Metal Arms: Glitch in the System,2003.0,Shooter,0.62
3754,Jikkyou Powerful Pro Yakyuu 7,2000.0,Sports,0.35
3755,Rally Cross 2,1998.0,Racing,0.35
3756,EverGrace,2000.0,Role-Playing,0.35
3757,Lunar 2: Eternal Blue Complete,1999.0,Role-Playing,0.35
3758,Rugrats: Royal Ransom,2002.0,Platform,0.52
3759,Disney Fairies: Tinker Bell and the Great Fairy Rescue,2010.0,Adventure,0.35
3760,F1 Race Stars,2012.0,Racing,0.6599999999999999
3761,Naruto Shippuden: Ultimate Ninja Impact,2011.0,Fighting,0.35
3762,Charlie and the Chocolate Factory,2005.0,Adventure,0.94
3763,Kurushi Final: Mental Blocks,1998.0,Puzzle,0.34
3764,Style Lab: Jewelry Design,2009.0,Simulation,0.34
3765,Risk / Battleship / Clue,2005.0,Misc,0.34
3766,SD Gundam G Generation World,2011.0,Strategy,0.39
3767,The Wild Thornberrys Movie,2002.0,Platform,0.34
3768,Dynasty Warriors 5 Empires,2006.0,Action,0.47000000000000003
3769,SoulCalibur,1999.0,Fighting,0.34
3770,WipEout 3,1999.0,Racing,0.34
3771,Etrian Odyssey,2007.0,Role-Playing,0.34
3772,Conan,2007.0,Action,0.54
3773,Classic NES Series: Ice Climber,2004.0,Platform,0.34
3774,Tenchu Z,2006.0,Action,0.34
3775,Freeway,1980.0,Action,0.34
3776,Driver 2 Advance,2002.0,Action,0.34
3777,Monster Rancher 4,2003.0,Simulation,0.34
3778,Chicken Riot,2010.0,Action,0.34
3779,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,2004.0,Adventure,0.43000000000000005
3780,Iron Storm,1995.0,Shooter,0.34
3781,Radiant Historia,2010.0,Role-Playing,0.34
3782,Marvel Super Heroes,1997.0,Fighting,0.4
3783,Super Bust-A-Move,2000.0,Puzzle,0.39
3784,Thunderstrike: Operation Phoenix,2001.0,Simulation,0.34
3785,Alien's Return,1982.0,Action,0.34
3786,Frostbite,1983.0,Action,0.34
3787,Kameo: Elements of Power,2005.0,Action,0.34
3788,Power Rangers Samurai,2011.0,Action,0.68
3789,WWE Day of Reckoning 2,2005.0,Fighting,0.34
3790,Dynasty Warriors 6 Empires,2009.0,Action,0.5800000000000001
3791,Fantastic Voyage,1981.0,Action,0.34
3792,The Adventures of Tintin: The Game,2011.0,Action,1.01
3793,Silent Hill HD Collection,2012.0,Action,0.53
3794,Night Warriors: Darkstalkers' Revenge,1995.0,Fighting,0.34
3795,Off Road Challenge,1998.0,Racing,0.34
3796,Bank Heist,1982.0,Action,0.34
3797,Tom Clancy's Ghost Recon: Shadow Wars,2011.0,Strategy,0.34
3798,Backstreet Billiards,1998.0,Misc,0.34
3799,Carnival,1981.0,Shooter,0.34
3800,Football Manager Handheld 2008,2007.0,Sports,0.34
3801,Leisure Suit Larry: Magna Cum Laude,2004.0,Adventure,0.51
3802,Momotarou Dentetsu DS: Tokyo & Japan,2007.0,Misc,0.34
3803,Point Blank,1997.0,Shooter,0.34
3804,Bookworm,2009.0,Puzzle,0.37
3805,Smart Girl's Party Game,2008.0,Misc,0.34
3806,Puzzle Quest: Challenge of the Warlords,2007.0,Puzzle,0.77
3807,Star Ocean: Second Evolution,2008.0,Role-Playing,0.34
3808,My Baby Boy,2008.0,Simulation,0.34
3809,Tiny Tank,1998.0,Action,0.34
3810,Jonah Lomu Rugby Challenge,2011.0,Sports,0.65
3811,Imagine: Movie Star,2008.0,Simulation,0.34
3812,Zoo Tycoon (2013),2013.0,Simulation,0.44000000000000006
3813,Herbie: Fully Loaded,2005.0,Racing,0.34
3814,The Sims 3: Town Life Stuff,2011.0,Simulation,0.34
3815,Pony Friends 2,2009.0,Simulation,0.45
3816,Buzz! The Ultimate Music Quiz,2010.0,Misc,0.34
3817,Persona 5,2016.0,Role-Playing,0.44000000000000006
3818,The Eye of Judgment,2007.0,Misc,0.34
3819,Modnation Racers: Road Trip,2012.0,Racing,0.34
3820,Fade to Black,1996.0,Action,0.34
3821,MXRider,2001.0,Racing,0.34
3822,Night at the Museum: Battle of the Smithsonian,2009.0,Action,0.78
3823,World Championship Poker 2: Featuring Howard Lederer,2005.0,Misc,0.5700000000000001
3824,Sengoku Musou 3 Z,2011.0,Action,0.33
3825,Operation Flashpoint: Red River,2011.0,Shooter,0.69
3826,Ninja Blade,2009.0,Action,0.33
3827,Transformers: Revenge of the Fallen (DS Versions),2009.0,Action,0.33
3828,Fracture,2008.0,Shooter,0.5
3829,Tokyo Highway Battle,1996.0,Racing,0.33
3830,Pandora's Tower,2011.0,Role-Playing,0.33
3831,Binary Domain,2012.0,Action,0.52
3832,The King of Fighters XIII,2011.0,Fighting,0.64
3833,Beyond Good & Evil,2003.0,Adventure,0.5
3834,Banjo-Kazooie: Grunty's Revenge,2003.0,Platform,0.33
3835,Bomberman World,1998.0,Puzzle,0.33
3836,The X-Factor,2010.0,Misc,0.56
3837,Digimon World: Dawn / Dusk,2007.0,Role-Playing,0.33
3838,Street Fighter Alpha 3 MAX,2006.0,Fighting,0.33
3839,Untold Legends: The Warriors Code,2006.0,Role-Playing,0.33
3840,Deathtrap Dungeon,1998.0,Action,0.33
3841,Tales of the World: Radiant Mythology 2,2009.0,Role-Playing,0.33
3842,Wipeout 2,2011.0,Misc,1.22
3843,Ape Escape Academy,2004.0,Misc,0.33
3844,Ultimate Marvel vs. Capcom 3,2011.0,Fighting,0.5
3845,WWE Wrestlemania XIX,2003.0,Fighting,0.33
3846,Planet Puzzle League,2007.0,Puzzle,0.33
3847,Naruto: Rise of a Ninja,2007.0,Action,0.33
3848,Chicken Blaster,2009.0,Shooter,0.37
3849,Family Party: 90 Great Games Party Pack,2010.0,Misc,0.33
3850,Klonoa 2: Lunatea's Veil,2001.0,Platform,0.33
3851,Deus Ex: Invisible War,2003.0,Shooter,0.33
3852,Disney's Treasure Planet,2002.0,Action,0.6100000000000001
3853,Jeanne d'Arc,2006.0,Role-Playing,0.33
3854,NCAA Basketball 10,2009.0,Sports,0.65
3855,BeatMania Append GottaMix,1999.0,Simulation,0.33
