Name,Year,Genre,Global_Sales,Total
Disney Universe,2011.0,Action,2.27,136.2
Ridge Racer Revolution,1995.0,Racing,1.07,64.2
Hot Wheels Turbo Racing,1999.0,Racing,1.3800000000000001,82.80000000000001
NCAA Football 99,1998.0,Sports,1.06,63.6
Mortal Kombat: Armageddon,2006.0,Fighting,1.31,78.60000000000001
Aliens vs Predator,2010.0,Shooter,2.3000000000000003,138.00000000000003
Freekstyle,2002.0,Racing,1.1600000000000001,69.60000000000001
Junior Brain Trainer,2008.0,Misc,1.06,63.6
Darksiders,2010.0,Action,1.23,73.8
DiRT,2007.0,Racing,1.95,117.0
Simple 1500 Series Vol. 1: The Mahjong,1998.0,Misc,1.06,63.6
NBA Street V3,2005.0,Sports,1.67,100.19999999999999
Sleeping Dogs,2012.0,Action,2.69,161.4
Mercenaries 2: World in Flames,2008.0,Shooter,2.31,138.6
Worms Armageddon,1999.0,Strategy,1.1,66.0
Hulk,2003.0,Action,1.58,94.80000000000001
NFL Quarterback Club 98,1997.0,Sports,1.06,63.6
DJ Hero,2009.0,Misc,3.06,183.6
Dora the Explorer: Dora Saves the Mermaids,2007.0,Platform,1.1800000000000002,70.80000000000001
Diablo II: Lord of Destruction,2001.0,Role-Playing,1.06,63.6
Naruto Shippuden: Ultimate Ninja Storm 4,2016.0,Fighting,1.34,80.4
Virtua Tennis 3,2007.0,Sports,1.1700000000000002,70.2
Seek and Destroy,2002.0,Racing,1.06,63.6
Warhawk,2007.0,Simulation,1.52,91.2
Apollo Justice: Ace Attorney,2007.0,Adventure,1.06,63.6
Cosmic Ark,1981.0,Shooter,1.05,63.0
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,2006.0,Shooter,1.05,63.0
Skylanders: Trap Team,2014.0,Action,4.4,264.0
Defender,1980.0,Misc,1.6500000000000001,99.00000000000001
Dance on Broadway,2010.0,Misc,1.1400000000000001,68.4
Adventure Island,1986.0,Platform,1.05,63.0
Arc the Lad II,1996.0,Role-Playing,1.05,63.0
Tag Team Match M.U.S.C.L.E.,1985.0,Fighting,1.05,63.0
Derby Stallion 96,1996.0,Sports,1.05,63.0
UFC Undisputed 3,2012.0,Action,2.05,122.99999999999999
NBA 2K3,2002.0,Sports,1.53,91.8
Dragon Ball: XenoVerse,2015.0,Fighting,2.18,130.8
Dave Mirra Freestyle BMX,2000.0,Sports,1.05,63.0
Imagine: Animal Doctor,2007.0,Simulation,1.05,63.0
Forza Motorsport,2005.0,Racing,1.05,63.0
Monster Rancher 2,1998.0,Simulation,1.05,63.0
Pokemon Conquest,2012.0,Role-Playing,1.05,63.0
Guinness World Records: The Videogame,2008.0,Action,1.56,93.60000000000001
MVP Baseball 2003,2003.0,Sports,1.24,74.4
Legacy of Kain: Soul Reaver,,Action,1.04,62.400000000000006
Disney Tangled,2010.0,Action,1.73,103.8
Tales of Destiny,1997.0,Role-Playing,1.56,93.60000000000001
ATV: Quad Power Racing,2000.0,Racing,1.3,78.0
Disney Fairies: Tinker Bell and the Lost Treasure,2009.0,Adventure,1.04,62.400000000000006
Mega Man X4,1996.0,Action,1.11,66.60000000000001
Naruto: Clash of Ninja 2,2003.0,Fighting,1.04,62.400000000000006
Dance Dance Revolution SuperNOVA,2006.0,Simulation,1.04,62.400000000000006
Brink,2011.0,Shooter,1.96,117.6
F-Zero: Maximum Velocity,2001.0,Racing,1.04,62.400000000000006
Bomberman 64,1997.0,Puzzle,1.04,62.400000000000006
Jeremy McGrath Supercross 98,1998.0,Racing,1.04,62.400000000000006
Project CARS,2015.0,Racing,1.3800000000000001,82.80000000000001
Kirby: Mass Attack,2011.0,Platform,1.04,62.400000000000006
ZhuZhu Pets,2010.0,Simulation,1.04,62.400000000000006
Tom Clancy's Ghost Recon Advanced Warfighter 2,2007.0,Shooter,2.59,155.39999999999998
MotorStorm: Arctic Edge,2009.0,Racing,1.3800000000000001,82.80000000000001
WipEout Pure,2005.0,Racing,1.04,62.400000000000006
EA Sports UFC,2014.0,Sports,1.5,90.0
MX vs. ATV Unleashed,2005.0,Racing,1.4300000000000002,85.80000000000001
Tiger Woods PGA Tour 08,2007.0,Sports,3.14,188.4
Rayman Origins,2011.0,Platform,3.22,193.20000000000002
Epic Mickey 2: The Power of Two,2012.0,Action,2.31,138.6
NCAA March Madness 2004,2003.0,Sports,1.27,76.2
Donkey Kong Land III,,Platform,1.03,61.800000000000004
Bomberman,1985.0,Puzzle,1.35,81.0
Street Fighter Alpha 3,1998.0,Fighting,1.18,70.8
Bulletstorm,2011.0,Shooter,1.71,102.6
Naruto: Clash of Ninja Revolution,2007.0,Fighting,1.02,61.2
ZombiU,2012.0,Action,1.07,64.2
Petz: Catz 2,2007.0,Simulation,1.84,110.4
Tales of Graces f,2010.0,Role-Playing,1.02,61.2
Final Fight 2,1993.0,Action,1.02,61.2
The Lost World: Jurassic Park,1997.0,Action,1.02,61.2
Ace Combat 6: Fires of Liberation,2007.0,Simulation,1.02,61.2
Harry Potter and the Prisoner of Azkaban,2004.0,Action,2.15,129.0
Pong: The Next Level,1998.0,Puzzle,1.01,60.6
Bayonetta 2,2014.0,Action,1.01,60.6
God of War: Ghost of Sparta,2010.0,Action,1.01,60.6
Ninja Gaiden II,2008.0,Action,1.01,60.6
Championship Manager 3,2003.0,Sports,1.01,60.6
Guitar Hero: Warriors of Rock,2010.0,Misc,2.7,162.0
Oshare Majo Love and Berry: DS Collection,2006.0,Misc,1.01,60.6
Monster Rancher,1997.0,Simulation,1.01,60.6
DiRT 2,2009.0,Racing,2.7,162.0
Rayman Legends,2014.0,Platform,3.3600000000000003,201.60000000000002
NERF N-Strike Elite,2009.0,Shooter,1.0,60.0
Ford Racing 2,2003.0,Racing,1.15,69.0
Breath of Fire III,1997.0,Role-Playing,1.04,62.400000000000006
Dead or Alive 2,2000.0,Fighting,1.1400000000000001,68.4
1942,1985.0,Shooter,1.0,60.0
Excitebike 64,2000.0,Racing,1.0,60.0
NES Open Tournament Golf,1991.0,Sports,1.0,60.0
Game & Watch Gallery,1997.0,Misc,1.0,60.0
Jissen Pachi-Slot Hisshouhou: Hokuto no Ken,2004.0,Misc,1.0,60.0
Haze,2008.0,Shooter,1.0,60.0
Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),2006.0,Sports,1.0,60.0
Road & Track Presents: The Need for Speed,1995.0,Racing,1.0,60.0
NFL GameDay 2001,2000.0,Sports,1.3599999999999999,81.6
Killzone: Mercenary,2013.0,Shooter,1.0,60.0
NBA Live 97,1996.0,Sports,1.0,60.0
Dynasty Warriors 3: Xtreme Legends,2002.0,Action,1.0,60.0
Zoo Tycoon DS,2005.0,Strategy,1.0,60.0
Rocksmith 2014,2013.0,Misc,3.62,217.20000000000002
Dead Space 3,2013.0,Action,2.19,131.4
Puzzler Collection,2008.0,Puzzle,1.06,63.6
Jampack Winter 2000,2000.0,Misc,1.0,60.0
Phoenix Wright: Ace Attorney,2005.0,Adventure,0.99,59.4
NFL Fever 2002,2000.0,Sports,0.99,59.4
Littlest Pet Shop: Winter,2008.0,Simulation,0.99,59.4
Tom Clancy's Splinter Cell: Blacklist,2013.0,Action,2.28,136.79999999999998
Ace Combat X: Skies of Deception,2006.0,Simulation,0.99,59.4
NCAA Football 12,2011.0,Sports,1.8199999999999998,109.19999999999999
Band Hero,2009.0,Misc,3.4,204.0
Cars: Race-O-Rama,2009.0,Racing,2.69,161.4
Oddworld: Abe's Exoddus,1998.0,Platform,0.99,59.4
EyePet,2009.0,Simulation,1.26,75.6
Scooby-Doo! First Frights,2009.0,Action,2.19,131.4
Midnight Club: LA Remix,2008.0,Racing,0.99,59.4
The Bouncer,2000.0,Action,0.99,59.4
Shadow The Hedgehog,2005.0,Platform,1.77,106.2
Farming Simulator 2013,2012.0,Simulation,1.54,92.4
Xenoblade Chronicles,2010.0,Role-Playing,1.54,92.4
Mario Party Advance,2005.0,Misc,0.98,58.8
Tetris 2,1993.0,Puzzle,0.98,58.8
Air-Sea Battle,,Shooter,0.98,58.8
Suikoden III,,Role-Playing,0.98,58.8
Kingdom Hearts Re:coded,2010.0,Role-Playing,0.98,58.8
South Park: The Stick of Truth,2014.0,Role-Playing,2.13,127.8
Driver: San Francisco,2011.0,Racing,2.06,123.60000000000001
Sniper Elite V2,2012.0,Shooter,1.8499999999999999,110.99999999999999
Pro Evolution Soccer 2014,2013.0,Action,1.7,102.0
Brutal Legend,2009.0,Action,1.93,115.8
Tamagotchi Connection: Corner Shop 2,2006.0,Simulation,0.98,58.8
Final Fantasy Type-0,2015.0,Role-Playing,2.0300000000000002,121.80000000000001
de Blob,2008.0,Platform,0.97,58.199999999999996
NBA 2K10,2009.0,Sports,2.92,175.2
Fire Emblem,2003.0,Strategy,0.97,58.199999999999996
Yakuza 4,,Action,0.97,58.199999999999996
Club Penguin: Game Day!,2010.0,Sports,0.97,58.199999999999996
NHL 2004,2003.0,Sports,1.25,75.0
Romancing SaGa,1992.0,Role-Playing,1.5499999999999998,92.99999999999999
Donkey Kong Junior,1981.0,Platform,0.97,58.199999999999996
Medal of Honor: Underground,2000.0,Shooter,1.05,63.0
Dark Cloud 2,2002.0,Role-Playing,0.96,57.599999999999994
Jampack Summer '99,1999.0,Misc,0.96,57.599999999999994
PlayStation All-Stars Battle Royale,2012.0,Action,1.48,88.8
Dance Dance Revolution 2nd ReMIX,1999.0,Simulation,0.96,57.599999999999994
Monster High: Ghoul Spirit,2011.0,Misc,1.52,91.2
Dragon Quest X,2012.0,Role-Playing,1.53,91.8
Gangs of London,2006.0,Adventure,0.96,57.599999999999994
Star Soldier,1986.0,Shooter,0.96,57.599999999999994
Lost Planet 2,2010.0,Shooter,1.75,105.0
NHL 2001,2000.0,Sports,1.5899999999999999,95.39999999999999
Dragon Quest Monsters: Terry's Wonderland 3D,2012.0,Role-Playing,0.96,57.599999999999994
My Weight Loss Coach,2008.0,Sports,0.96,57.599999999999994
Mega Man Star Force Dragon / Leo / Pegasus,2006.0,Action,0.96,57.599999999999994
Shinobi,2002.0,Platform,1.18,70.8
The Witcher 2: Assassins of Kings,2011.0,Action,1.9,114.0
PilotWings Resort,2011.0,Simulation,0.96,57.599999999999994
Naruto Shippuden: Ultimate Ninja Storm 3,2013.0,Fighting,1.47,88.2
LEGO Jurassic World,2015.0,Action,4.98,298.8
World Championship Poker,2004.0,Misc,1.63,97.8
Ben 10: Alien Force,2008.0,Action,2.92,175.2
Wild ARMs,1996.0,Role-Playing,0.95,57.0
Kessen,2000.0,Strategy,0.95,57.0
Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,2003.0,Misc,0.95,57.0
NCAA Football 2000,1999.0,Sports,0.95,57.0
Guitar Hero: Metallica,2009.0,Misc,2.74,164.4
Evolve,2015.0,Shooter,1.75,105.0
Army of Two: The 40th Day,2010.0,Shooter,2.12,127.2
Tony Hawk: RIDE,2009.0,Sports,2.16,129.60000000000002
Lego Batman 3: Beyond Gotham,2014.0,Action,4.58,274.8
Wii Play: Motion,2011.0,Misc,0.95,57.0
Killzone,2004.0,Shooter,0.94,56.4
The Tomb Raider Trilogy,2011.0,Action,0.94,56.4
Colin McRae Rally 04,2003.0,Racing,1.05,63.0
Star Fox 64 3D,2011.0,Shooter,0.94,56.4
Midway Presents Arcade's Greatest Hits: The Atari Collection 1,1996.0,Misc,0.94,56.4
Castlevania: Lament of Innocence,2003.0,Action,0.94,56.4
Mario Tennis Open,2012.0,Sports,0.94,56.4
Destroy All Humans!,2005.0,Shooter,1.4,84.0
SaGa Frontier 2,1999.0,Role-Playing,0.94,56.4
NCAA Football 10,2009.0,Sports,2.54,152.4
MLB 2000,1999.0,Sports,0.94,56.4
The Legend of Zelda: Twilight Princess HD,2016.0,Action,0.94,56.4
Bully,2006.0,Action,0.94,56.4
Phantasy Star Portable,2008.0,Role-Playing,0.94,56.4
Hot Shots Golf Fore!,2003.0,Sports,0.94,56.4
MLB 06: The Show,2006.0,Sports,1.29,77.4
NHL 2003,2002.0,Sports,1.27,76.2
Operation Flashpoint: Dragon Rising,2009.0,Shooter,1.9000000000000001,114.00000000000001
Nickelodeon Fit,2010.0,Sports,0.93,55.800000000000004
Buzz! Quiz World,2009.0,Misc,0.93,55.800000000000004
Bentley's Hackpack,2005.0,Misc,0.93,55.800000000000004
EA Sports Grand Slam Tennis,2009.0,Sports,0.93,55.800000000000004
White Knight Chronicles: International Edition,2008.0,Role-Playing,0.93,55.800000000000004
Sonic Riders: Zero Gravity,2008.0,Racing,1.11,66.60000000000001
Build-A-Bear Workshop,2007.0,Simulation,0.93,55.800000000000004
Crash City Mayhem,2004.0,Racing,0.93,55.800000000000004
Mega Man 4,1991.0,Platform,0.93,55.800000000000004
Castlevania II: Simon's Quest,1987.0,Platform,0.93,55.800000000000004
MLB 07: The Show,2007.0,Sports,1.52,91.2
Brothers in Arms: Hell's Highway,2008.0,Shooter,1.82,109.2
Inazuma Eleven 3,2010.0,Role-Playing,1.02,61.2
Pokken Tournament,2016.0,Fighting,0.93,55.800000000000004
SnoCross Championship Racing,1999.0,Racing,0.93,55.800000000000004
Top Gun: Combat Zones,2001.0,Simulation,1.17,70.19999999999999
Blue Dragon,2006.0,Role-Playing,0.92,55.2
NCAA Football 11,2010.0,Sports,2.14,128.4
NHL 98,1997.0,Sports,0.92,55.2
SpongeBob SquarePants: The Yellow Avenger,2006.0,Action,1.27,76.2
Wipeout: In The Zone,2011.0,Misc,0.92,55.2
Space Jam,1996.0,Sports,0.92,55.2
Balloon Fight,1985.0,Platform,0.92,55.2
Disney Magical World,2013.0,Adventure,0.92,55.2
Crysis 3,2013.0,Shooter,2.46,147.6
Dynasty Warriors 7,2011.0,Action,1.1600000000000001,69.60000000000001
MLB 12: The Show,2012.0,Sports,1.12,67.2
Sonic Riders,2006.0,Racing,1.55,93.0
Starsky & Hutch,2003.0,Racing,1.29,77.4
Tobal No.1,1996.0,Fighting,0.92,55.2
Lost Odyssey,2007.0,Role-Playing,0.92,55.2
MLB 15: The Show,2015.0,Sports,1.35,81.0
AMF Bowling Pinbusters!,2007.0,Sports,0.98,58.8
Street Hoops,2002.0,Sports,1.31,78.60000000000001
Avatar: The Game,2009.0,Action,3.48,208.8
Harvest Moon 3D: A New Beginning,2012.0,Action,0.91,54.6
Tom Clancy's EndWar,2008.0,Strategy,1.79,107.4
Knockout Kings 2002,2002.0,Sports,1.1800000000000002,70.80000000000001
Tokyo Xtreme Racer 3,2003.0,Racing,0.91,54.6
Colin McRae Rally 2.0,2000.0,Racing,0.93,55.800000000000004
Glover,1998.0,Platform,1.08,64.80000000000001
MX vs. ATV Reflex,2009.0,Racing,2.02,121.2
Minecraft: Story Mode,2015.0,Adventure,2.89,173.4
Marvel: Ultimate Alliance 2,2009.0,Role-Playing,2.85,171.0
Super Momotarou Dentetsu III,1994.0,Simulation,0.91,54.6
Tiger Woods PGA Tour 2002,2002.0,Sports,0.9,54.0
Mini-Yonku Shining Scorpion: Let's & Go!!,1996.0,Racing,0.9,54.0
MLB 2005,2004.0,Sports,0.9,54.0
SOCOM 4: U.S. Navy SEALs,2011.0,Shooter,0.9,54.0
Burnout Revenge,2005.0,Racing,1.94,116.39999999999999
Buzz! Quiz TV,2008.0,Misc,0.9,54.0
We Ski & Snowboard,2008.0,Sports,0.9,54.0
Destruction Derby,1995.0,Racing,0.9,54.0
TouchMaster 2,2008.0,Puzzle,0.9,54.0
3Xtreme,1999.0,Action,0.9,54.0
Hot Shots Tennis,2006.0,Sports,0.9,54.0
Resistance: Retribution,2009.0,Shooter,0.9,54.0
Tiger Woods PGA Tour 12: The Masters,2011.0,Sports,1.9,114.0
Spider-Man 3,2007.0,Platform,3.42,205.2
Samba De Amigo,2008.0,Misc,0.9,54.0
FIFA Soccer 09 All-Play,2008.0,Sports,0.9,54.0
Fossil Fighters,2008.0,Role-Playing,0.9,54.0
LittleBigPlanet Karting,2012.0,Action,0.9,54.0
Harry Potter: Quidditch World Cup,2003.0,Sports,1.8800000000000001,112.80000000000001
The Biggest Loser: Ultimate Workout,2010.0,Sports,0.9,54.0
Call of Juarez: Bound in Blood,2009.0,Shooter,1.53,91.8
Killzone: Liberation,2006.0,Shooter,0.89,53.4
Blitz: The League,2005.0,Sports,1.58,94.80000000000001
Castlevania: Circle of the Moon,2001.0,Platform,0.89,53.4
Sonic Chronicles: The Dark Brotherhood,2008.0,Role-Playing,0.89,53.4
Tiger Woods PGA Tour 06,2005.0,Sports,1.99,119.4
Classic NES Series: The Legend of Zelda,2004.0,Adventure,0.89,53.4
The Jak and Daxter Collection,2012.0,Platform,0.89,53.4
Fire Emblem: The Sacred Stones,2004.0,Strategy,0.89,53.4
Pokemon Card GB2: Here Comes Team GR!,2001.0,Strategy,0.89,53.4
CSI: Hard Evidence,2008.0,Adventure,0.99,59.4
Ace Combat 2,1997.0,Simulation,0.89,53.4
F1 2009,2009.0,Racing,1.42,85.19999999999999
NFL 2K2,2001.0,Sports,1.07,64.2
EA Sports UFC 2,2016.0,Sports,1.29,77.4
Dissidia 012: Duodecim Final Fantasy,2011.0,Fighting,0.89,53.4
Monster 4X4: World Circuit,2006.0,Racing,0.89,53.4
Wii Fit U,2013.0,Sports,0.89,53.4
Kingdoms of Amalur: Reckoning,2012.0,Role-Playing,2.07,124.19999999999999
MLB 2001,2000.0,Sports,0.89,53.4
SingStar Anthems,2006.0,Misc,0.89,53.4
Seiken Densetsu 3,1995.0,Role-Playing,0.89,53.4
Mega Man 8 Anniversary Collector's Edition,1996.0,Platform,0.94,56.4
Peppa Pig: The Game,2008.0,Misc,1.26,75.6
Ghostbusters: The Video Game,2009.0,Action,3.39,203.4
Rock Band 3,2010.0,Misc,2.23,133.8
Resident Evil: Revelations,2012.0,Action,2.19,131.4
NBA 2K6,2005.0,Action,1.47,88.2
Buzz! The Mega Quiz,2007.0,Misc,0.88,52.8
Endless Ocean: Blue World,2009.0,Simulation,0.88,52.8
Star Wars: Rebel Assault II - The Hidden Empire,1996.0,Shooter,0.88,52.8
Metal Gear Ac!d,2004.0,Strategy,0.88,52.8
Cooking Mama: World Kitchen,2008.0,Simulation,0.88,52.8
Tekken Tag Tournament 2,2012.0,Fighting,1.42,85.19999999999999
ESPN NHL 2K5,2004.0,Sports,1.3,78.0
Phantasy Star Portable 2,2009.0,Role-Playing,0.88,52.8
Crimson Skies: High Road to Revenge,2003.0,Simulation,0.87,52.2
Spec Ops: Ranger Elite,2001.0,Shooter,0.87,52.2
Gex,1995.0,Platform,0.87,52.2
Derby Stallion II,1994.0,Sports,0.87,52.2
Gold's Gym: Dance Workout,2010.0,Sports,0.87,52.2
Red Faction: Guerrilla,2009.0,Shooter,1.65,99.0
Tom Clancy's Ghost Recon: Island Thunder,2003.0,Shooter,0.87,52.2
Need for Speed: V-Rally,1997.0,Racing,0.87,52.2
Kingdom Hearts Re: Chain of Memories,2008.0,Role-Playing,0.87,52.2
Pictionary,2010.0,Puzzle,1.06,63.6
NFL GameDay '97,1996.0,Sports,0.87,52.2
Beijing 2008,2008.0,Sports,1.46,87.6
The House of the Dead: Overkill,2009.0,Shooter,0.87,52.2
Tony Hawk's Project 8,2006.0,Sports,2.55,153.0
NHL 2000,1998.0,Sports,0.87,52.2
Buzz! Master Quiz,2008.0,Misc,0.87,52.2
Fight Night Round 2,2005.0,Fighting,1.64,98.39999999999999
Wizards of Waverly Place,2009.0,Misc,0.87,52.2
Triple Play 2002,2002.0,Sports,1.12,67.2
Vagrant Story,2000.0,Role-Playing,0.87,52.2
Lemmings,2006.0,Puzzle,0.87,52.2
Warriors Orochi,2007.0,Action,1.27,76.2
Enduro,1982.0,Misc,0.87,52.2
Tales of Xillia 2,2012.0,Role-Playing,0.87,52.2
SingStar '90s,2007.0,Misc,0.87,52.2
Monster Strike 3DS,2015.0,Action,0.86,51.6
Tomb Raider: Anniversary,2007.0,Action,2.37,142.20000000000002
Darksiders II,2012.0,Action,2.2600000000000002,135.60000000000002
The World Ends With You,2007.0,Role-Playing,0.86,51.6
The Lord of the Rings: War in the North,,Action,1.9,114.0
Rocky,2002.0,Fighting,1.1,66.0
Ford Racing,2001.0,Racing,0.86,51.6
Madden Football 64,1997.0,Sports,0.86,51.6
MLB 99,1998.0,Sports,0.86,51.6
Dragon Ball Z: Burst Limit,2008.0,Fighting,1.35,81.0
The Legendary Starfy,2008.0,Platform,0.86,51.6
Dynasty Warriors 4: Xtreme Legends,2003.0,Action,0.86,51.6
Ninja Gaiden Sigma 2,2009.0,Action,0.87,52.2
Army Men: Air Attack,1999.0,Action,0.85,51.0
Need for Speed: Nitro,2009.0,Racing,1.24,74.4
Madden NFL 09 All-Play,2008.0,Sports,0.85,51.0
NBA 2K8,2007.0,Sports,2.0,120.0
Street Fighter Alpha 2,1996.0,Fighting,1.34,80.4
Blazing Angels: Squadrons of WWII,2007.0,Simulation,2.04,122.4
Castlevania III: Dracula's Curse,1989.0,Platform,0.85,51.0
Harry Potter and the Order of the Phoenix,2007.0,Action,2.57,154.2
Rampage World Tour,1997.0,Action,1.3,78.0
Burnout Legends,2005.0,Racing,1.03,61.800000000000004
NFL GameDay,1995.0,Sports,0.85,51.0
Burnout 2: Point of Impact,2002.0,Racing,1.24,74.4
Kirby: Planet Robobot,2016.0,Action,0.85,51.0
Street Fighter EX3,2000.0,Fighting,0.85,51.0
Karaoke Revolution Glee,2010.0,Misc,0.85,51.0
Thief (2014),2014.0,Action,2.1,126.0
Golden Sun: Dark Dawn,2010.0,Role-Playing,0.84,50.4
Tiger Woods PGA Tour 11,2010.0,Sports,1.9300000000000002,115.80000000000001
Devil May Cry HD Collection,2012.0,Action,1.28,76.8
MLB 16: The Show,2016.0,Action,1.0,60.0
Xenoblade Chronicles X,2015.0,Role-Playing,0.84,50.4
Petz Dogz Fashion,2008.0,Simulation,0.84,50.4
ATV Quad Power Racing 2,2003.0,Racing,1.57,94.2
Harvest Moon: Tree of Tranquility,2007.0,Simulation,0.84,50.4
Final Fantasy,1987.0,Role-Playing,1.35,81.0
Street Fighter X Tekken,2012.0,Fighting,1.5699999999999998,94.19999999999999
Rocket Power: Team Rocket Rescue,2001.0,Sports,0.84,50.4
Duke Nukem Forever,2011.0,Shooter,2.02,121.2
Big Mutha Truckers,2002.0,Racing,1.15,69.0
Borderlands: The Handsome Collection,2015.0,Shooter,1.25,75.0
Rogue Galaxy,2005.0,Role-Playing,0.84,50.4
ESPN College Hoops 2K5,2004.0,Sports,1.22,73.2
Metroid: Zero Mission,2004.0,Adventure,0.84,50.4
Time Crisis 4,2007.0,Shooter,0.84,50.4
Q*bert,1999.0,Puzzle,1.42,85.19999999999999
Ace Combat 3: Electrosphere,1999.0,Simulation,0.83,49.8
Dynasty Warriors 2,2000.0,Action,0.83,49.8
Battle of Giants: Dinosaurs,2008.0,Strategy,0.83,49.8
Lizzie McGuire 2: Lizzie Diaries,2004.0,Action,0.83,49.8
FIFA Soccer World Championship,2000.0,Sports,0.83,49.8
Brute Force,2003.0,Shooter,0.83,49.8
Dance Central 3,2012.0,Misc,0.83,49.8
Yu-Gi-Oh! Dark Duel Stories,2000.0,Misc,0.83,49.8
The Game of Life,1998.0,Misc,0.83,49.8
Mega Man Legends,1997.0,Adventure,0.83,49.8
Sly 3: Honor Among Thieves,2005.0,Platform,0.83,49.8
The Price is Right,2008.0,Misc,1.33,79.80000000000001
Sid Meier's Civilization Revolution,2008.0,Strategy,2.08,124.80000000000001
MLB SlugFest 20-03,,Sports,1.18,70.8
I Spy: Fun House,2007.0,Puzzle,0.83,49.8
The Amazing Spider-Man (Console Version),2012.0,Action,2.23,133.8
Dragon Ball: Raging Blast 2,2010.0,Fighting,1.47,88.2
MediEvil,1998.0,Platform,0.83,49.8
Casper,1996.0,Adventure,0.84,50.4
Deca Sports 2,2009.0,Sports,0.82,49.199999999999996
Tony Hawk's Underground 2 Remix,2005.0,Sports,0.82,49.199999999999996
Star Wars The Clone Wars: Republic Heroes,2009.0,Action,2.79,167.4
DJ Hero 2,2010.0,Misc,2.2,132.0
Street Fighter V,2016.0,Fighting,0.87,52.2
Clu Clu Land,1984.0,Puzzle,0.82,49.199999999999996
Killer Instinct Gold,1996.0,Fighting,0.82,49.199999999999996
Amped: Freestyle Snowboarding,2001.0,Sports,0.82,49.199999999999996
Custer's Revenge,1981.0,Action,0.82,49.199999999999996
MediEvil: Resurrection,2005.0,Adventure,0.82,49.199999999999996
DmC: Devil May Cry,2013.0,Action,1.69,101.39999999999999
Tales of the Abyss,2011.0,Role-Playing,1.39,83.39999999999999
Rocket Power: Beach Bandits,2002.0,Platform,1.33,79.80000000000001
Hasbro Family Game Night 3,2010.0,Misc,1.28,76.8
Stranglehold,2007.0,Shooter,1.1199999999999999,67.19999999999999
Imagine: Rock Star,2008.0,Simulation,0.82,49.199999999999996
Shin Megami Tensei: Persona 4,2008.0,Role-Playing,0.82,49.199999999999996
SingStar Vol. 2,2008.0,Misc,0.82,49.199999999999996
Shaun White Snowboarding,,Sports,2.34,140.39999999999998
Twisted Metal (2012),2012.0,Action,0.82,49.199999999999996
Disney's The Little Mermaid: Ariel's Undersea Adventure,2006.0,Action,0.81,48.6
Ready 2 Rumble Boxing: Round 2,2000.0,Fighting,1.57,94.2
Kamaitachi no Yoru,1994.0,Adventure,0.81,48.6
Patapon,2007.0,Misc,0.81,48.6
Tales of Destiny II,2000.0,Role-Playing,0.81,48.6
Super Bomberman 2,1994.0,Puzzle,0.81,48.6
NASCAR 2001,2000.0,Racing,1.51,90.6
EA Sports Active NFL Training Camp,2010.0,Sports,0.81,48.6
The Legend of Zelda: Four Swords Adventures,2004.0,Action,0.81,48.6
Jikkyou Powerful Pro Yakyuu '99 Kaimakuban,1999.0,Sports,0.81,48.6
Guitar Hero Live,2015.0,Misc,2.02,121.2
Valkyrie Profile,1999.0,Role-Playing,0.81,48.6
Army Men: Sarge's Heroes,1999.0,Action,1.37,82.2
Mega Man,1987.0,Platform,0.81,48.6
EarthBound,1994.0,Role-Playing,0.81,48.6
Professor Layton vs Phoenix Wright: Ace Attorney,2012.0,Puzzle,0.81,48.6
The Next Tetris,1998.0,Puzzle,0.81,48.6
World Soccer Jikkyou Winning Eleven 3: World Cup France '98,1998.0,Sports,0.81,48.6
